hash_name,item_nameid
Sticker%20%7C%20hades%20%7C%20Paris%202023,176371746
PP-Bizon%20%7C%20Sand%20Dashed%20(Minimal%20Wear),2384512
Sticker%20%7C%20Heroic%20(Glitter)%20%7C%20Paris%202023,176371637
MP5-SD%20%7C%20Dirt%20Drop%20(Battle-Scarred),176012345
Sticker%20%7C%20FURIA%20%7C%20Stockholm%202021,176269935
Sticker%20%7C%20apEX%20%7C%20Copenhagen%202024,176420559
Sticker%20%7C%20FlameZ%20%7C%20Copenhagen%202024,176420553
Sticker%20%7C%20decenty%20%7C%20Copenhagen%202024,176420746
Sticker%20%7C%20Team%20Liquid%20%7C%20Rio%202022,176339486
Sticker%20%7C%20Outsiders%20%7C%20Antwerp%202022,176312030
Sticker%20%7C%20ropz%20%7C%20Paris%202023,176372008
Sticker%20%7C%20fame%20%7C%20Copenhagen%202024,176420471
UMP-45%20%7C%20Facility%20Dark%20(Factory%20New),176012377
Sticker%20%7C%20KSCERATO%20%7C%20Paris%202023,176371796
Souvenir%20P90%20%7C%20Desert%20DDPAT%20(Field-Tested),176271486
Sticker%20%7C%20yuurih%20%7C%20Paris%202023,176371777
Sticker%20%7C%20saffee%20%7C%20Paris%202023,176371793
Shanghai%202024%20Legends%20Autograph%20Capsule,176475116
Sticker%20%7C%20MIBR%20%7C%20Antwerp%202022,176312079
Sticker%20%7C%20magixx%20(Glitter%2C%20Champion)%20%7C%20Shanghai%202024,176481574
Sticker%20%7C%20Lynn%20Vision%20%7C%20Copenhagen%202024,176420463
Sticker%20%7C%20HooXi%20%7C%20Copenhagen%202024,176420621
Sticker%20%7C%20torzsi%20%7C%20Copenhagen%202024,176420636
Sticker%20%7C%20mzinho%20%7C%20Copenhagen%202024,176420667
Sticker%20%7C%20EliGE%20%7C%20Copenhagen%202024,176420661
MP7%20%7C%20Army%20Recon%20(Well-Worn),2383747
Sticker%20%7C%20Queenix%20%7C%20Copenhagen%202024,176420601
Sticker%20%7C%20paiN%20Gaming%20%7C%20Shanghai%202024,176475239
Nova%20%7C%20Predator%20(Battle-Scarred),2384359
SG%20553%20%7C%20Ol'%20Rusty%20(Field-Tested),176185878
Sticker%20%7C%20Spinx%20(Glitter%2C%20Champion)%20%7C%20Paris%202023,176375817
Shanghai%202024%20Contenders%20Autograph%20Capsule,176475190
Nova%20%7C%20Mandrel%20(Minimal%20Wear),176012350
Sticker%20%7C%20KEi%20%7C%20Paris%202023,176371759
Sticker%20%7C%20Ninjas%20in%20Pyjamas%20%7C%20Stockholm%202021,176269932
Sticker%20%7C%20Evil%20Geniuses%20%7C%20Stockholm%202021,176269933
MP5-SD%20%7C%20Neon%20Squeezer%20(Battle-Scarred),176460664
Sticker%20%7C%20NQZ%20%7C%20Copenhagen%202024,176420764
Sticker%20%7C%20Virtus.pro%20%7C%20Copenhagen%202024,176420441
Sticker%20%7C%20Senzu%20%7C%20Copenhagen%202024,176420457
Sticker%20%7C%20Tuurtle%20%7C%20Antwerp%202022,176312237
SCAR-20%20%7C%20Contractor%20(Well-Worn),2386322
Sticker%20%7C%20blameF%20%7C%20Antwerp%202022,176312166
SG%20553%20%7C%20Waves%20Perforated%20(Well-Worn),2383905
Sticker%20%7C%20Aleksib%20%7C%20Copenhagen%202024,176420627
Galil%20AR%20%7C%20Sage%20Spray%20(Well-Worn),2383753
MAG-7%20%7C%20Rust%20Coat%20(Minimal%20Wear),176012406
Sticker%20%7C%20broky%20%7C%20Shanghai%202024,176475107
Sticker%20%7C%20rigoN%20%7C%20Antwerp%202022,176312342
Sticker%20%7C%20Goofy%20%7C%20Paris%202023,176371825
Tec-9%20%7C%20Groundwater%20(Well-Worn),2385685
SCAR-20%20%7C%20Sand%20Mesh%20(Minimal%20Wear),2383794
Sticker%20%7C%20broky%20%7C%20Copenhagen%202024,176420567
Tec-9%20%7C%20Urban%20DDPAT%20(Battle-Scarred),8988603
Sticker%20%7C%20floppy%20%7C%20Copenhagen%202024,176420511
Sticker%20%7C%20Patti%20%7C%20Copenhagen%202024,176420879
Shanghai%202024%20Champions%20Autograph%20Capsule,176481569
Sticker%20%7C%20Techno4K%20%7C%20Copenhagen%202024,176420802
Sticker%20%7C%20zont1x%20%7C%20Copenhagen%202024,176420470
AUG%20%7C%20Contractor%20(Well-Worn),2383885
Sticker%20%7C%20jL%20%7C%20Shanghai%202024,176474987
FAMAS%20%7C%20Colony%20(Well-Worn),2383880
M4A1-S%20%7C%20Wash%20me%20plz%20(Minimal%20Wear),176460468
Sticker%20%7C%20niko%20%20%7C%20Paris%202023,176371792
Sticker%20%7C%20OG%20(Glitter)%20%7C%20Paris%202023,176371670
Sticker%20%7C%20Nemiga%20%7C%202020%20RMR,176222763
MP5-SD%20%7C%20Neon%20Squeezer%20(Field-Tested),176460488
Nova%20%7C%20Mandrel%20(Factory%20New),176012380
Sticker%20%7C%20k0nfig%20%7C%20Antwerp%202022,176312129
Sticker%20%7C%20drop%20%7C%20Paris%202023,176371828
XM1014%20%7C%20Blue%20Spruce%20(Minimal%20Wear),2383720
Sticker%20%7C%20huNter-%20%7C%20Copenhagen%202024,176420504
Sticker%20%7C%20Perfecto%20%7C%20Paris%202023,176371821
Sticker%20%7C%20BIG%20%7C%20Shanghai%202024,176475072
Sticker%20%7C%20bLitz%20%7C%20Copenhagen%202024,176420765
Sticker%20%7C%20rain%20%7C%20Copenhagen%202024,176420579
MP7%20%7C%20Forest%20DDPAT%20(Battle-Scarred),8988933
Galil%20AR%20%7C%20Cold%20Fusion%20(Field-Tested),176012378
Shanghai%202024%20Legends%20Sticker%20Capsule,176475013
MP9%20%7C%20Sand%20Dashed%20(Minimal%20Wear),2384398
Sticker%20%7C%20salazar%20%7C%20Copenhagen%202024,176420712
Sticker%20%7C%20kauez%20%7C%20Copenhagen%202024,176420503
P90%20%7C%20Sand%20Spray%20(Minimal%20Wear),2384390
G3SG1%20%7C%20Desert%20Storm%20(Well-Worn),2384402
Sticker%20%7C%20Fluxo%20(Glitter)%20%7C%20Paris%202023,176371654
Sticker%20%7C%20karrigan%20%7C%20Copenhagen%202024,176420548
P250%20%7C%20Facility%20Draft%20(Factory%20New),176012387
Sticker%20%7C%20MOUZ%20%7C%20Copenhagen%202024,176420443
Sticker%20%7C%20frozen%20%7C%20Copenhagen%202024,176420528
Sticker%20%7C%20G2%20%7C%202020%20RMR,176222736
SSG%2008%20%7C%20Blue%20Spruce%20(Minimal%20Wear),2384350
Sticker%20%7C%20noway%20%7C%20Copenhagen%202024,176420742
Sticker%20%7C%20NEKiZ%20%7C%20Copenhagen%202024,176420808
Sticker%20%7C%20dycha%20%7C%20Antwerp%202022,176312182
Dual%20Berettas%20%7C%20Contractor%20(Well-Worn),2383763
Sticker%20%7C%20Spinx%20%7C%20Antwerp%202022,176312111
Sticker%20%7C%20isak%20%7C%20Paris%202023,176371734
Sticker%20%7C%20JaCkz%20%7C%20Antwerp%202022,176312377
Sticker%20%7C%20aliStair%20(Glitter)%20%7C%20Paris%202023,176371860
Sticker%20%7C%20Jerry%20%7C%20Antwerp%202022,176312308
Sticker%20%7C%20lux%20%7C%20Copenhagen%202024,176420678
Sticker%20%7C%20magixx%20%7C%20Copenhagen%202024,176420565
Sticker%20%7C%20Astralis%20%7C%202020%20RMR,176222716
G3SG1%20%7C%20Jungle%20Dashed%20(Well-Worn),2383780
Sticker%20%7C%20Vitality%20(Glitter)%20%7C%20Paris%202023,176371669
Souvenir%20MP7%20%7C%20Prey%20(Minimal%20Wear),176271494
AUG%20%7C%20Sweeper%20(Factory%20New),176012360
P250%20%7C%20Metallic%20DDPAT%20(Factory%20New),2383848
Sticker%20%7C%20FURIA%20%7C%20Shanghai%202024,176475177
G3SG1%20%7C%20Desert%20Storm%20(Minimal%20Wear),2384085
Sawed-Off%20%7C%20Forest%20DDPAT%20(Battle-Scarred),8988651
M4A4%20%7C%20Urban%20DDPAT%20(Field-Tested),2383837
Sticker%20%7C%20n1ssim%20%7C%20Copenhagen%202024,176420803
PP-Bizon%20%7C%20Runic%20(Well-Worn),176185903
MAG-7%20%7C%20Metallic%20DDPAT%20(Factory%20New),2384798
Sticker%20%7C%20Team%20Liquid%20%7C%20Stockholm%202021,176269943
Nova%20%7C%20Sand%20Dune%20(Minimal%20Wear),2384449
SSG%2008%20%7C%20Blue%20Spruce%20(Well-Worn),2385119
M4A1-S%20%7C%20Nitro%20(Field-Tested),2385699
Sticker%20%7C%20xertioN%20(Glitter)%20%7C%20Shanghai%202024,176475129
Sticker%20%7C%20dumau%20%7C%20Copenhagen%202024,176420509
Five-SeveN%20%7C%20Midnight%20Paintover%20(Field-Tested),176460432
Sticker%20%7C%20b1t%20%7C%20Copenhagen%202024,176420618
Sticker%20%7C%20kraghen%20%7C%20Copenhagen%202024,176420691
Tec-9%20%7C%20Army%20Mesh%20(Battle-Scarred),2383713
Sealed%20Graffiti%20%7C%20NaCl%20(Shark%20White),171085360
Sticker%20%7C%20vexite%20(Glitter)%20%7C%20Paris%202023,176372004
AUG%20%7C%20Sweeper%20(Battle-Scarred),176012449
Sticker%20%7C%20JOTA%20%7C%20Antwerp%202022,176312105
Antwerp%202022%20Legends%20Sticker%20Capsule,176313494
Nova%20%7C%20Sand%20Dune%20(Well-Worn),2384481
P250%20%7C%20Boreal%20Forest%20(Well-Worn),2383384
MP9%20%7C%20Slide%20(Battle-Scarred),176012384
AWP%20%7C%20Safari%20Mesh%20(Minimal%20Wear),2384379
Sticker%20%7C%20chelo%20%7C%20Antwerp%202022,176312087
SSG%2008%20%7C%20Mainframe%20001%20(Well-Worn),176185921
USP-S%20%7C%20Ticket%20to%20Hell%20(Field-Tested),176288525
AWP%20%7C%20Safari%20Mesh%20(Battle-Scarred),2384458
Nova%20%7C%20Predator%20(Minimal%20Wear),2383723
P250%20%7C%20Cassette%20(Field-Tested),176185891
Sticker%20%7C%20Nodios%20%7C%20Copenhagen%202024,176420815
Sticker%20%7C%20SENER1%20%7C%20Antwerp%202022,176312245
2020%20RMR%20Contenders,176222711
Sticker%20%7C%20NickelBack%20%7C%20Copenhagen%202024,176420535
Sticker%20%7C%20Forester%20%7C%20Copenhagen%202024,176420538
Charm%20%7C%20Stitch-Loaded,176460450
Sticker%20%7C%20Spirit%20%7C%202020%20RMR,176222712
SCAR-20%20%7C%20Carbon%20Fiber%20(Factory%20New),2383810
XM1014%20%7C%20Blue%20Spruce%20(Well-Worn),2383727
Sticker%20%7C%20s1mple%20%7C%20Stockholm%202021,176274539
Sticker%20%7C%20TRAVIS%20%7C%20Copenhagen%202024,176420595
Sticker%20%7C%20Natus%20Vincere%20%7C%20Shanghai%202024,176474979
Sticker%20%7C%20FaZe%20Clan%20%7C%20Antwerp%202022,176312059
M4A1-S%20%7C%20Boreal%20Forest%20(Field-Tested),2384820
Five-SeveN%20%7C%20Forest%20Night%20(Battle-Scarred),2384083
Shanghai%202024%20Challengers%20Autograph%20Capsule,176475285
Sticker%20%7C%20NEKiZ%20(Glitter)%20%7C%20Paris%202023,176371784
AK-47%20%7C%20Safari%20Mesh%20(Minimal%20Wear),2383770
Sticker%20%7C%20biguzera%20%7C%20Copenhagen%202024,176420480
Sticker%20%7C%20ICY%20%7C%20Copenhagen%202024,176420610
Sticker%20%7C%20b4rtiN%20%7C%20Copenhagen%202024,176420575
AUG%20%7C%20Storm%20(Well-Worn),3440898
P90%20%7C%20Sand%20Spray%20(Well-Worn),2383823
Five-SeveN%20%7C%20Forest%20Night%20(Minimal%20Wear),2383787
Sticker%20%7C%20Outsiders%20%7C%20Rio%202022,176339487
PP-Bizon%20%7C%20Sand%20Dashed%20(Well-Worn),2384415
Sticker%20%7C%20Bart4k%20(Glitter)%20%7C%20Paris%202023,176371934
Sticker%20%7C%20FaZe%20Clan%20%7C%20Shanghai%202024,176474901
P90%20%7C%20Wash%20me%20(Field-Tested),176460587
Souvenir%20SSG%2008%20%7C%20Prey%20(Factory%20New),176271217
Souvenir%20P250%20%7C%20Drought%20(Factory%20New),176271204
Sticker%20%7C%20Liazz%20(Glitter)%20%7C%20Paris%202023,176372005
Sticker%20%7C%20maden%20(Glitter)%20%7C%20Paris%202023,176371993
SCAR-20%20%7C%20Sand%20Mesh%20(Well-Worn),2385695
Sticker%20%7C%20Twistzz%20(Champion)%20%7C%20Antwerp%202022,176315230
Rio%202022%20Challengers%20Sticker%20Capsule,176341678
Sticker%20%7C%20sjuush%20%7C%20Antwerp%202022,176312282
P90%20%7C%20Freight%20(Well-Worn),176185902
Sticker%20%7C%20HEN1%20%7C%20Copenhagen%202024,176420588
Sticker%20%7C%20FaZe%20Clan%20(Glitter)%20%7C%20Paris%202023,176371681
Sticker%20%7C%20Bad%20News%20Eagles%20(Glitter)%20%7C%20Paris%202023,176371639
Sticker%20%7C%20Ninjas%20in%20Pyjamas%20(Glitter)%20%7C%20Paris%202023,176371695
Negev%20%7C%20Ultralight%20(Field-Tested),176185917
M4A1-S%20%7C%20Night%20Terror%20(Field-Tested),176288520
P90%20%7C%20Freight%20(Field-Tested),176185901
Sticker%20%7C%20iM%20%7C%20Copenhagen%202024,176420517
Sticker%20%7C%20Magisk%20%7C%20Antwerp%202022,176312269
G3SG1%20%7C%20Polar%20Camo%20(Minimal%20Wear),2384363
Sticker%20%7C%20Peek-A-Boo,176413984
Sticker%20%7C%20latto%20%7C%20Copenhagen%202024,176420652
Tec-9%20%7C%20Urban%20DDPAT%20(Minimal%20Wear),8987892
Nova%20%7C%20Predator%20(Well-Worn),2384560
Sticker%20%7C%20dupreeh%20%7C%20Antwerp%202022,176312118
Sticker%20%7C%20Team%20Liquid%20%7C%20Shanghai%202024,176475218
Sticker%20%7C%20b1t%20%7C%20Paris%202023,176371881
Sticker%20%7C%20Brollan%20(Glitter)%20%7C%20Shanghai%202024,176475021
Sticker%20%7C%20gla1ve%20%7C%20Antwerp%202022,176312309
UMP-45%20%7C%20Urban%20DDPAT%20(Minimal%20Wear),2384098
Sticker%20%7C%20zevy%20(Glitter)%20%7C%20Paris%202023,176371677
Sticker%20%7C%20arT%20%7C%20Paris%202023,176371745
Sticker%20%7C%20Krad%20%7C%20Copenhagen%202024,176420825
MP5-SD%20%7C%20Dirt%20Drop%20(Well-Worn),176012382
2020%20RMR%20Challengers,176222718
UMP-45%20%7C%20Mudder%20(Minimal%20Wear),176012423
Sticker%20%7C%20FaNg%20(Glitter)%20%7C%20Paris%202023,176372061
MP9%20%7C%20Slide%20(Minimal%20Wear),176012357
R8%20Revolver%20%7C%20Nitro%20(Field-Tested),176012373
M4A4%20%7C%20Mainframe%20(Field-Tested),176012351
Souvenir%20R8%20Revolver%20%7C%20Night%20(Field-Tested),176271337
Sticker%20%7C%20Team%20Spirit%20%7C%20Antwerp%202022,176312063
R8%20Revolver%20%7C%20Bone%20Mask%20(Minimal%20Wear),84444466
Sticker%20%7C%20cadiaN%20%7C%20Paris%202023,176371720
Souvenir%20SSG%2008%20%7C%20Jungle%20Dashed%20(Field-Tested),176271342
UMP-45%20%7C%20Carbon%20Fiber%20(Factory%20New),8988597
Sticker%20%7C%20exit%20%7C%20Shanghai%202024,176475170
Sticker%20%7C%20Cloud9%20%7C%20Antwerp%202022,176312119
Sticker%20%7C%20Dycha%20(Glitter)%20%7C%20Paris%202023,176372079
Souvenir%20PP-Bizon%20%7C%20Anolis%20(Factory%20New),176271183
Negev%20%7C%20Wall%20Bang%20(Field-Tested),176460556
SCAR-20%20%7C%20Poultrygeist%20(Field-Tested),176288471
Five-SeveN%20%7C%20Orange%20Peel%20(Field-Tested),2384357
Sticker%20%7C%20Angry%20T,176413992
MAC-10%20%7C%20Silver%20(Factory%20New),8987897
Souvenir%20MAC-10%20%7C%20Sienna%20Damask%20(Battle-Scarred),176271229
Sticker%20%7C%20syrsoN%20%7C%20Antwerp%202022,176312291
Sticker%20%7C%20apEX%20%7C%20Antwerp%202022,176312103
Souvenir%20Sawed-Off%20%7C%20Parched%20(Minimal%20Wear),176271511
R8%20Revolver%20%7C%20Bone%20Mask%20(Battle-Scarred),84444475
Sticker%20%7C%20biguzera%20(Glitter)%20%7C%20Paris%202023,176371880
Sticker%20%7C%20paiN%20Gaming%20%7C%20Copenhagen%202024,176420442
Negev%20%7C%20Bulkhead%20(Field-Tested),176012408
Sticker%20%7C%20Boom%20Blast,176460592
Sticker%20%7C%20NEOFRAG%20(Glitter)%20%7C%20Paris%202023,176372102
Desert%20Eagle%20%7C%20Tilted%20(Minimal%20Wear),176460501
AK-47%20%7C%20Olive%20Polycam%20(Field-Tested),176460552
Sticker%20%7C%20felps%20%7C%20Copenhagen%202024,176420445
Sticker%20%7C%20Team%20Spirit%20%7C%20Copenhagen%202024,176420458
Sticker%20%7C%20Rare%20Atom%20%7C%20Shanghai%202024,176474933
Sticker%20%7C%20Farlig%20%7C%20Antwerp%202022,176312266
Sticker%20%7C%20jL%20%7C%20Copenhagen%202024,176420650
Desert%20Eagle%20%7C%20Tilted%20(Battle-Scarred),176460624
Sticker%20%7C%20Brollan%20(Glitter)%20%7C%20Paris%202023,176372051
Sticker%20%7C%20tiziaN%20%7C%20Antwerp%202022,176312228
Sawed-Off%20%7C%20Forest%20DDPAT%20(Minimal%20Wear),8988635
Sticker%20%7C%20FaNg%20%7C%20Antwerp%202022,176312232
Sticker%20%7C%20GamerLegion%20(Glitter)%20%7C%20Paris%202023,176371675
AUG%20%7C%20Storm%20(Minimal%20Wear),3443512
AK-47%20%7C%20Safari%20Mesh%20(Battle-Scarred),2386336
Sticker%20%7C%20The%20MongolZ%20(Glitter)%20%7C%20Copenhagen%202024,176420592
Sticker%20%7C%20nawwk%20(Glitter)%20%7C%20Paris%202023,176372425
Sticker%20%7C%20Monte%20(Glitter)%20%7C%20Paris%202023,176371705
Sticker%20%7C%20G2%20Esports%20%7C%20Antwerp%202022,176312083
Sticker%20%7C%20jkaem%20(Glitter)%20%7C%20Paris%202023,176372108
Sawed-Off%20%7C%20Snake%20Camo%20(Field-Tested),2384405
Sticker%20%7C%20VINI%20%7C%20Copenhagen%202024,176420761
Sticker%20%7C%20NertZ%20(Glitter)%20%7C%20Paris%202023,176371751
PP-Bizon%20%7C%20Urban%20Dashed%20(Minimal%20Wear),2383761
Sticker%20%7C%20k0nfig%20(Glitter)%20%7C%20Paris%202023,176372054
M249%20%7C%20Submerged%20(Field-Tested),176369893
MP7%20%7C%20Forest%20DDPAT%20(Minimal%20Wear),8988683
Nova%20%7C%20Caged%20Steel%20(Factory%20New),8988575
Dual%20Berettas%20%7C%20Colony%20(Minimal%20Wear),2383760
UMP-45%20%7C%20Mudder%20(Well-Worn),176012422
R8%20Revolver%20%7C%20Inlay%20(Field-Tested),176369912
MP9%20%7C%20Sand%20Dashed%20(Well-Worn),2384423
Sticker%20%7C%20Gambit%20Gaming%20%7C%20Stockholm%202021,176269950
Sticker%20%7C%20Spinx%20(Glitter)%20%7C%20Shanghai%202024,176475058
Rio%202022%20Contenders%20Sticker%20Capsule,176341677
Sticker%20%7C%20w0nderful%20%7C%20Copenhagen%202024,176420576
Shadow%20Case,67060949
Sticker%20%7C%20ZywOo%20%7C%20Copenhagen%202024,176420582
Sticker%20%7C%20Snappi%20%7C%20Antwerp%202022,176312178
MP5-SD%20%7C%20Dirt%20Drop%20(Minimal%20Wear),176012343
MAC-10%20%7C%20Palm%20(Field-Tested),2383822
Sticker%20%7C%20NiKo%20%7C%20Paris%202023,176371795
Tec-9%20%7C%20Red%20Quartz%20(Field-Tested),2385118
Souvenir%20SG%20553%20%7C%20Bleached%20(Field-Tested),176271490
Sticker%20%7C%20Krimbo%20%7C%20Antwerp%202022,176312096
Sticker%20%7C%20electronic%20%7C%20Paris%202023,176371740
MAC-10%20%7C%20Ensnared%20(Field-Tested),176288490
AUG%20%7C%20Snake%20Pit%20(Field-Tested),176369916
Charm%20%7C%20Backsplash,176460485
Sticker%20%7C%20NAF%20%7C%20Antwerp%202022,176312279
UMP-45%20%7C%20Urban%20DDPAT%20(Battle-Scarred),2383853
Sticker%20%7C%20kyxsan%20(Glitter)%20%7C%20Paris%202023,176372097
Falchion%20Case,49359031
Sticker%20%7C%20es3tag%20%7C%20Antwerp%202022,176312120
Falchion%20Case,49359031
Souvenir%20M249%20%7C%20Submerged%20(Field-Tested),176372837
Sticker%20%7C%203DMAX%20%7C%20Shanghai%202024,176475040
MP5-SD%20%7C%20Necro%20Jr.%20(Field-Tested),176288476
Charm%20%7C%20Lil'%20Cap%20Gun,176460429
Sticker%20%7C%20G2%20Esports%20%7C%20Stockholm%202021,176269937
Sticker%20%7C%20Complexity%20Gaming%20(Glitter)%20%7C%20Paris%202023,176371640
Sticker%20%7C%20Well%20Played,176358768
SSG%2008%20%7C%20Mainframe%20001%20(Field-Tested),176185880
Sticker%20%7C%20oSee%20%7C%20Antwerp%202022,176312224
Sticker%20%7C%20skullz%20(Glitter)%20%7C%20Paris%202023,176371905
Sticker%20%7C%20910%20%7C%20Copenhagen%202024,176420863
Sticker%20%7C%20Norwi%20%7C%20Antwerp%202022,176312199
Sticker%20%7C%20Snappi%20(Glitter)%20%7C%20Paris%202023,176371741
Spectrum%202%20Case,175917239
Sticker%20%7C%20xertioN%20(Glitter)%20%7C%20Paris%202023,176372015
Sticker%20%7C%20GODSENT%20%7C%202020%20RMR,176222727
M4A1-S%20%7C%20Wash%20me%20plz%20(Factory%20New),176460593
Sticker%20%7C%20dav1g%20%7C%20Copenhagen%202024,176420635
Sticker%20%7C%20Astralis%20%7C%20Antwerp%202022,176312069
Sticker%20%7C%20mezii%20(Glitter)%20%7C%20Shanghai%202024,176475334
SSG%2008%20%7C%20Mainframe%20001%20(Battle-Scarred),176185907
G3SG1%20%7C%20Polar%20Camo%20(Battle-Scarred),2383391
Tec-9%20%7C%20Army%20Mesh%20(Factory%20New),2383906
Sticker%20%7C%20STYKO%20(Glitter)%20%7C%20Paris%202023,176372107
Sticker%20%7C%20Cloud9%20%7C%20Rio%202022,176339559
MP7%20%7C%20Motherboard%20(Field-Tested),176012358
Sticker%20%7C%20coldzera%20%7C%20Copenhagen%202024,176420494
Tec-9%20%7C%20Groundwater%20(Minimal%20Wear),2383907
Sticker%20%7C%20sk0R%20(Glitter)%20%7C%20Paris%202023,176372086
AWP%20%7C%20Pit%20Viper%20(Field-Tested),2384371
Sticker%20%7C%20Natus%20Vincere%20%7C%20Antwerp%202022,176312050
P2000%20%7C%20Lifted%20Spirits%20(Well-Worn),176288489
Sticker%20%7C%20hallzerk%20(Glitter)%20%7C%20Paris%202023,176372001
Copenhagen%202024%20Challengers%20Sticker%20Capsule,176421952
P2000%20%7C%20Gnarled%20(Well-Worn),176185875
Dual%20Berettas%20%7C%20Colony%20(Battle-Scarred),2383367
Desert%20Eagle%20%7C%20Heat%20Treated%20(Field-Tested),176460476
Sticker%20%7C%20Zyphon%20%7C%20Antwerp%202022,176312044
Sticker%20%7C%20Jimpphat%20(Glitter)%20%7C%20Shanghai%202024,176475119
Sticker%20%7C%20Grim%20(Glitter)%20%7C%20Paris%202023,176372070
Souvenir%20P90%20%7C%20Desert%20DDPAT%20(Factory%20New),176271484
Desert%20Eagle%20%7C%20Mudder%20(Field-Tested),2383377
Sticker%20%7C%20FL1T%20(Champion)%20%7C%20Rio%202022,176344574
Sticker%20%7C%20refrezh%20%7C%20Antwerp%202022,176312187
Sticker%20%7C%20faveN%20%7C%20Antwerp%202022,176312143
Sticker%20%7C%20Bad%20News%20Eagles%20%7C%20Antwerp%202022,176312081
Sticker%20%7C%20m0NESY%20%7C%20Paris%202023,176371761
Sticker%20%7C%20westmelon%20%7C%20Copenhagen%202024,176420735
Sticker%20%7C%20npl%20%7C%20Paris%202023,176371838
Sticker%20%7C%20acoR%20(Glitter)%20%7C%20Paris%202023,176371983
Souvenir%20MAG-7%20%7C%20Navy%20Sheen%20(Battle-Scarred),176271194
Copenhagen%202024%20Legends%20Sticker%20Capsule,176421950
Sticker%20%7C%20stavn%20%7C%20Antwerp%202022,176312205
Sticker%20%7C%20Sharks%20Esports%20%7C%20Stockholm%202021,176269972
Sticker%20%7C%20REZ%20%7C%20Antwerp%202022,176312198
Negev%20%7C%20Ultralight%20(Battle-Scarred),176185909
Sticker%20%7C%20ESPADA%20(Holo)%20%7C%202020%20RMR,176222753
Sticker%20%7C%20Natus%20Vincere%20%7C%20Rio%202022,176339488
Sticker%20%7C%20FlameZ%20(Glitter)%20%7C%20Paris%202023,176371913
Sticker%20%7C%20Imperial%20Esports%20%7C%20Antwerp%202022,176312027
Sticker%20%7C%20mopoz%20%7C%20Copenhagen%202024,176420822
AK-47%20%7C%20Safari%20Mesh%20(Well-Worn),2385231
Souvenir%20Nova%20%7C%20Army%20Sheen%20(Minimal%20Wear),176271362
Sticker%20%7C%20gxx-%20%7C%20Antwerp%202022,176312297
Gamma%202%20Case,165027636
Charm%20%7C%20Lil'%20Crass,176460496
Sticker%20%7C%20KENSi%20%7C%20Antwerp%202022,176312414
Sticker%20%7C%20Complexity%20Gaming%20%7C%20Antwerp%202022,176312031
Sticker%20%7C%20Ancient%20Beast,176209189
Sticker%20%7C%20degster%20(Glitter)%20%7C%20Paris%202023,176372020
Sticker%20%7C%20Boom%20Epicenter,176460465
Sticker%20%7C%20Ninjas%20in%20Pyjamas%20(Holo)%20%7C%202020%20RMR,176222733
Sticker%20%7C%20F1KU%20(Glitter)%20%7C%20Paris%202023,176371738
AK-47%20%7C%20Uncharted%20(Field-Tested),176042509
Sticker%20%7C%20ropz%20(Champion)%20%7C%20Antwerp%202022,176315231
Sticker%20%7C%20forZe%20eSports%20(Glitter)%20%7C%20Paris%202023,176371748
PP-Bizon%20%7C%20Candy%20Apple%20(Factory%20New),176012425
Rio%202022%20Legends%20Sticker%20Capsule,176341676
Glove%20Case,175854202
Sticker%20%7C%20sh1ro%20%7C%20Copenhagen%202024,176420606
Sticker%20%7C%20Fnatic%20(Glitter)%20%7C%20Paris%202023,176371664
Sticker%20%7C%20m0NESY%20%7C%20Copenhagen%202024,176420455
SG%20553%20%7C%20Army%20Sheen%20(Field-Tested),8987884
MAG-7%20%7C%20Wildwood%20(Field-Tested),176460654
Sticker%20%7C%20MOUZ%20(Glitter)%20%7C%20Paris%202023,176371644
Sticker%20%7C%20Easy%20For%20Ricksaw,176413979
USP-S%20%7C%20Forest%20Leaves%20(Field-Tested),2384373
M4A4%20%7C%20Poly%20Mag%20(Field-Tested),176321165
PP-Bizon%20%7C%20Runic%20(Battle-Scarred),176185915
MP5-SD%20%7C%20Necro%20Jr.%20(Well-Worn),176288503
M4A1-S%20%7C%20Emphorosaur-S%20(Field-Tested),176358791
P250%20%7C%20Cassette%20(Battle-Scarred),176185938
Sticker%20%7C%20bLitz%20%7C%20Antwerp%202022,176312152
AWP%20%7C%20Capillary%20(Field-Tested),176118282
Five-SeveN%20%7C%20Forest%20Night%20(Well-Worn),2383754
M4A1-S%20%7C%20Mud-Spec%20(Field-Tested),176369919
Souvenir%20MAC-10%20%7C%20Sienna%20Damask%20(Factory%20New),176271174
Copenhagen%202024%20Contenders%20Autograph%20Capsule,176421951
Sticker%20%7C%20NAF%20(Glitter)%20%7C%20Paris%202023,176372038
Antwerp%202022%20Contenders%20Sticker%20Capsule,176313497
G3SG1%20%7C%20Polar%20Camo%20(Well-Worn),2384446
Sticker%20%7C%20ins%20%7C%20Antwerp%202022,176312186
AUG%20%7C%20Condemned%20(Field-Tested),2385082
UMP-45%20%7C%20Motorized%20(Field-Tested),176414019
Charm%20%7C%20Pocket%20AWP,176460447
Paris%202023%20Mirage%20Souvenir%20Package,176373945
MP7%20%7C%20Sunbaked%20(Field-Tested),176369905
